year,hpi real
2013.04166666661,134.092684398944
2013.12499999995,133.786774829288
2013.20833333328,136.010837308145
2013.29166666661,138.920321357356
2013.37499999995,141.329889016581
2013.45833333328,143.347503398893
2013.54166666661,144.996631165307
2013.62499999995,145.837038475692
2013.70833333328,145.920757948211
2013.79166666661,146.186656276286
2013.87499999994,146.306819451745
2013.95833333328,146.243169241328
2014.04166666661,145.784366551854
2014.12499999994,145.708409946067
2014.20833333328,145.967737464317
2014.29166666661,147.093762462101
2014.37499999994,148.123421937258
2014.45833333328,149.219875288627
2014.54166666661,150.10796950822
2014.62499999994,150.641622687487
2014.70833333328,150.340463613387
2014.79166666661,150.420817031309
2014.87499999994,151.009077533171
2014.95833333328,151.691591450564
2015.04166666661,152.21837428715
2015.12499999994,151.911108386164
2015.20833333328,152.332670224341
2015.29166666661,153.722031571674
2015.37499999994,154.633141052102
2015.45833333328,155.527999802383
2015.54166666661,156.455397836678
2015.62499999994,157.075943293976
2015.70833333328,157.418872230322
2015.79166666661,157.496890052846
2015.87499999994,157.915667096363
2015.95833333328,158.435418730993
2016.04166666661,158.101688277284
2016.12499999994,158.191855198684
2016.20833333328,158.698785925254
2016.29166666661,159.641964625582
2016.37499999994,160.642928835519
2016.45833333328,161.512648921522
2016.54166666661,162.755239514923
2016.62499999994,163.172703692725
2016.70833333328,163.039285576357
2016.79166666661,162.904428325715
2016.87499999994,163.347937521259
2016.95833333328,163.446925472928
2017.04166666661,162.723727400974
2017.12499999994,162.535745899844
2017.20833333327,163.724613876859
2017.29166666661,164.997637276993
2017.37499999994,166.602731241282
2017.45833333327,167.966423662277
2017.54166666661,169.175914717346
2017.62499999994,169.401165638141
2017.70833333327,168.918114146195
2017.79166666661,169.255692253447
2017.87499999994,169.569061841915
2017.95833333327,170.011642793418
2018.04166666661,169.320107278769
2018.12499999994,169.232075605462
2018.20833333327,170.281320191618
2018.29166666661,171.351892673738
2018.37499999994,172.204555059435
2018.45833333327,173.278947223577
2018.54166666661,174.036523409612
2018.62499999994,174.259817399079
2018.70833333327,174.098244008163
2018.79166666661,173.791196074012
2018.87499999994,174.154507074222
2018.95833333327,174.367597457423
2019.04166666661,173.62094701799
2019.12499999994,173.087363956754
2019.20833333327,173.24938077959
2019.29166666661,173.933607366947
2019.37499999994,174.952784650931
2019.45833333327,175.952967691158
2019.54166666661,176.288265635661
2019.62499999994,176.59744331465
2019.70833333327,176.608368231428
2019.79166666661,176.283686070053
2019.87499999994,176.493902656502
2019.95833333327,176.760365944594
2020.04166666661,176.204132009176
2020.12499999994,176.782279449477
2020.20833333327,179.617295324427
2020.29166666661,181.318772879514
2020.37499999994,181.366174706307
2020.45833333327,181.55092331612
2020.54166666661,182.435729520524
2020.62499999994,184.224883621858
2020.70833333327,186.417315717208
2020.7916666666,189.01111867369
2020.87499999994,190.896881970488
2020.95833333327,191.768450655972
2021.0416666666,192.414892877315
2021.12499999994,193.30244445297
2021.20833333327,195.731231694487
2021.2916666666,198.613819855883
2021.37499999994,201.20998185616
2021.45833333327,204.74555929325
2021.5416666666,207.725055482712
2021.62499999994,209.720161618736
2021.70833333327,210.053817856002
2021.7916666666,210.745812198312
2021.87499999994,211.922255851088
2021.95833333327,211.97361561429
2022.0416666666,212.529442502393
2022.12499999994,213.358942318942
